,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
9902,0.0070969581604003905,0.0008072575571705759,0.0018471717834472657,0.00015678501476914546,entropy,10,13,15,20,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 13, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.9973637961335676,0.9912049252418645,0.9912049252418645,0.9920844327176781,0.9753737906772207,0.9894463740024392,0.007400912556652936,8067
9903,0.006990289688110352,0.0006350072428952207,0.0021269798278808595,0.0003848473328646355,entropy,10,13,15,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 13, 'min_samples_leaf': 15, 'min_samples_split': 30}",0.9973637961335676,0.9912049252418645,0.9912049252418645,0.9920844327176781,0.9753737906772207,0.9894463740024392,0.007400912556652936,8067
9904,0.006701231002807617,0.0006795313472941681,0.0020830631256103516,0.0003571210130470263,entropy,10,13,15,40,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 13, 'min_samples_leaf': 15, 'min_samples_split': 40}",0.9947275922671354,0.9912049252418645,0.9841688654353562,0.9832893579595426,0.9850483729111698,0.9876878227630137,0.004486080992125471,8329
9905,0.006986188888549805,0.0008448496751266598,0.0020572662353515623,0.0004553711076534894,entropy,10,13,20,8,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 13, 'min_samples_leaf': 20, 'min_samples_split': 8}",0.9947275922671354,0.9885664028144239,0.9841688654353562,0.980650835532102,0.9815303430079155,0.9859288078113865,0.00518992093338601,8469
9906,0.007105541229248047,0.0007771605668574951,0.002301645278930664,0.0005025735478875137,entropy,10,13,20,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 13, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.9947275922671354,0.9885664028144239,0.9841688654353562,0.980650835532102,0.9815303430079155,0.9859288078113865,0.00518992093338601,8469
9907,0.006754350662231445,0.0007958269089406267,0.0019553184509277345,0.00017951170518289023,entropy,10,13,20,12,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 13, 'min_samples_leaf': 20, 'min_samples_split': 12}",0.9947275922671354,0.9885664028144239,0.9841688654353562,0.980650835532102,0.9815303430079155,0.9859288078113865,0.00518992093338601,8469
9908,0.006752681732177734,0.0007342628876337063,0.002097606658935547,0.0003826009547472385,entropy,10,13,20,18,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 13, 'min_samples_leaf': 20, 'min_samples_split': 18}",0.9947275922671354,0.9885664028144239,0.9841688654353562,0.980650835532102,0.9815303430079155,0.9859288078113865,0.00518992093338601,8469
9909,0.007107210159301758,0.0011099519261896602,0.0018498897552490234,0.0002182272748149837,entropy,10,13,20,20,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 13, 'min_samples_leaf': 20, 'min_samples_split': 20}",0.9947275922671354,0.9885664028144239,0.9841688654353562,0.980650835532102,0.9815303430079155,0.9859288078113865,0.00518992093338601,8469
9910,0.007388639450073242,0.0010698128242215858,0.0020409584045410155,0.00031613065082576825,entropy,10,13,20,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 13, 'min_samples_leaf': 20, 'min_samples_split': 30}",0.9947275922671354,0.9885664028144239,0.9841688654353562,0.980650835532102,0.9815303430079155,0.9859288078113865,0.00518992093338601,8469
9911,0.007371759414672852,0.0004783419135934378,0.002165365219116211,0.00034025996370991063,entropy,10,13,20,40,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 13, 'min_samples_leaf': 20, 'min_samples_split': 40}",0.9947275922671354,0.9885664028144239,0.9841688654353562,0.980650835532102,0.9815303430079155,0.9859288078113865,0.00518992093338601,8469
