,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3902,0.010109043121337891,0.0020415357044905,0.0025954246520996094,0.0003850321427675473,gini,10,21,20,18,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 20, 'min_samples_split': 18}",0.984182776801406,0.9824098504837291,0.9920844327176781,0.9920844327176781,0.9964819700967458,0.9894486925634475,0.005303516037833341,8037
3903,0.009093761444091797,0.0010847328183289063,0.0023345470428466795,0.00036124741889933935,gini,10,21,20,20,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 20, 'min_samples_split': 20}",0.984182776801406,0.9824098504837291,0.9920844327176781,0.9920844327176781,0.9964819700967458,0.9894486925634475,0.005303516037833341,8037
3904,0.008671092987060546,0.0015436262043040667,0.0025104999542236326,0.000616447885690881,gini,10,21,20,30,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 20, 'min_samples_split': 30}",0.984182776801406,0.9824098504837291,0.9920844327176781,0.9920844327176781,0.9964819700967458,0.9894486925634475,0.005303516037833341,8037
3905,0.009195899963378907,0.0009563490266853651,0.0021641731262207033,0.00033154338447896923,gini,10,21,20,40,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 20, 'min_samples_split': 40}",0.984182776801406,0.9824098504837291,0.9920844327176781,0.9920844327176781,0.9964819700967458,0.9894486925634475,0.005303516037833341,8037
3906,0.010738229751586914,0.002056161241162434,0.002299642562866211,0.0002418804885000231,gini,10,25,1,8,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 1, 'min_samples_split': 8}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3907,0.009530782699584961,0.0010568020387510008,0.002247905731201172,0.0003290195257713297,gini,10,25,1,10,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 1, 'min_samples_split': 10}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3908,0.008300542831420898,0.0011641884543045452,0.0024463176727294923,0.0006089433540495658,gini,10,25,1,12,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 1, 'min_samples_split': 12}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3909,0.009922456741333009,0.001095974679710865,0.0027775287628173826,0.0004304249629429653,gini,10,25,1,18,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 1, 'min_samples_split': 18}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3910,0.009929275512695313,0.0008737331702475702,0.002751588821411133,0.0004649467213730518,gini,10,25,1,20,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 1, 'min_samples_split': 20}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3911,0.012197446823120118,0.001477896686378104,0.0029843807220458984,0.0006771965809411699,gini,10,25,1,30,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 1, 'min_samples_split': 30}",1.0,1.0,1.0,1.0,0.990325417766051,0.9980650835532103,0.0038698328935796054,3495
3912,0.008939981460571289,0.0013714389431760076,0.0025841712951660155,0.0006699182526775759,gini,10,25,1,40,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 1, 'min_samples_split': 40}",1.0,1.0,1.0,1.0,0.9956024626209323,0.9991204925241866,0.001759014951627069,1905
